"AVAILABILITY_365","CALCULATED_HOST_LISTINGS_COUNT","HOST_ID","HOST_NAME","ID","LAST_REVIEW","LATITUDE","LONGITUDE","MINIMUM_NIGHTS","NAME","NEIGHBOURHOOD","NEIGHBOURHOOD_GROUP","NUMBER_OF_REVIEWS","PRICE","REVIEWS_PER_MONTH","ROOM_TYPE"
"0","2","1999307","Igor","22254612","09/10/2018","52.5512886344408","13.40328644841023","1","Rooftop loft Prenzlauer Berg","Prenzlauer Berg Nordwest","Pankow","8","40","1.09","Entire home/apt"
"60","6","71613847","Anne","22255192","24/01/2018","52.46117819791853","13.520908208102163","7","Wohnen macht Spaß!","Oberschöneweide","Treptow - Köpenick","1","45","0.1","Entire home/apt"
"0","1","32616638","Daniel","22256303","14/08/2018","52.50089037605043","13.442060922274598","12","Kreuzberg Bright Balcony Room w river view + Bike!","nördliche Luisenstadt","Friedrichshain-Kreuzberg","1","35","0.35","Private room"
"14","1","91656724","Carmen","22257439","29/07/2018","52.49037280113435","13.384852163769882","1","Appartment in Kreuzberg // cozy, special & alive","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","15","65","1.39","Entire home/apt"
"0","1","99737092","Esa","22257525","","52.46961543423758","13.422507764082752","14","Cozy room at Tempelhofer Feld & S/U Herrmannstraße","Schillerpromenade","Neukölln","0","15","","Private room"
"11","1","14666567","Silvia","22257869","19/08/2018","52.552841008220106","13.414377887161342","2","Big room in Prenzlauer Berg with balcony","Prenzlauer Berg Nordwest","Pankow","5","40","0.49","Private room"
"0","2","105844078","Stefan","22258377","02/01/2018","52.501756815179114","13.494389977842765","2","Comfy room with living room in rummelsburg","Neu Lichtenberg","Lichtenberg","1","35","0.1","Private room"
"0","1","162416522","Jana","22259282","30/12/2017","52.4757129402726","13.427391883617934","1","Cozy flat in Neukölln/Schillerkiez","Neuköllner Mitte/Zentrum","Neukölln","1","45","0.1","Entire home/apt"
"0","1","22047445","Anita","22260339","04/01/2018","52.560265250325465","13.403760275836499","10","Cozy Appartment","Pankow Süd","Pankow","1","45","0.1","Entire home/apt"
"0","1","76688605","Filip","22260981","04/09/2018","52.503335818173746","13.434755694907441","90","Cosy Room in the hear of Kreuzberg","nördliche Luisenstadt","Friedrichshain-Kreuzberg","3","35","0.5","Private room"
"0","1","26365831","Ana","22261953","04/07/2018","52.511058883154355","13.458565511765496","10","Cosy place in F'hain","Frankfurter Allee Süd FK","Friedrichshain-Kreuzberg","8","30","0.75","Private room"
"0","1","7446057","Mélissa","22262038","","52.48238775667258","13.429580563529315","5","Cosy flat in Neukölln from Christmas to New Year","Neuköllner Mitte/Zentrum","Neukölln","0","29","","Entire home/apt"
"0","1","4361245","Jessie","22262856","","52.488099261373286","13.391255703617803","2","Charming flat in Kreuzberg, Chamissoplatz","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","0","50","","Entire home/apt"
"0","1","13126164","Alejandra","22264239","15/02/2018","52.53121314773422","13.427091829976709","2","Nice and comfortable room in Prenzlauer Berg","Prenzlauer Berg Süd","Pankow","6","33","0.61","Private room"
"0","1","162695630","Marie","22264782","","52.553173092309216","13.392788738445494","3","***New Years***Cosy Flat in the heart of Berlin","Osloer Straße","Mitte","0","55","","Entire home/apt"
"0","1","29864457","Sid","22264963","05/02/2018","52.54467895359014","13.377706695125823","2","Cozy flat with for 1 or 2","Brunnenstr. Nord","Mitte","7","25","0.68","Entire home/apt"
"0","1","43946838","Saket","22265399","","52.52367751470283","13.455968014729546","1","Private room in 124m2 Beautiful Flat,Berlin-Center","Prenzlauer Berg Ost","Pankow","0","49","","Private room"
"0","1","131673209","Chunmei","22265499","16/12/2017","52.42077137861093","13.29639755972894","1","柏林清新居","Drakestr.","Steglitz - Zehlendorf","1","15","0.09","Private room"
"339","6","15925567","Joanna","22266938","29/09/2018","52.47953333286969","13.445278242078482","1","Cozy bright room, Neukölln","Rixdorf","Neukölln","7","22","0.64","Private room"
"4","1","162733959","Andreja","22269020","20/10/2018","52.50822289461577","13.308515992588717","1","Apartment Oase","Kantstraße","Charlottenburg-Wilm.","12","44","3.56","Entire home/apt"
"0","1","162737929","Matilde","22269406","18/12/2017","52.530956358771235","13.387698661141506","2","ROOM AVAILABLE IN BERLIN MITTE.","Brunnenstr. Süd","Mitte","1","60","0.09","Private room"
"8","1","19950137","Katharina","22270963","02/07/2018","52.55078285954573","13.349685288658415","3","Gemütliches Zimmer in Berlin Wedding","Parkviertel","Mitte","7","45","0.68","Private room"
"0","1","1209543","Winston","22271091","","52.490011707042584","13.417126172928894","5","Beautiful room in no frills flat.","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","0","50","","Private room"
"0","2","38276623","Jacob","22271123","01/01/2018","52.49388202196906","13.414696646946863","4","Big spacy apartment in Berlins BEST neighborhood","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","1","32","0.1","Entire home/apt"
"0","1","30195364","Carolina","22271533","","52.49824575989847","13.443696303933262","10","Habitación grande zona East side gallery","südliche Luisenstadt","Friedrichshain-Kreuzberg","0","20","","Private room"
"0","1","35947647","Olha","22272152","27/02/2018","52.49459038660361","13.330880787099462","14","Light and comfy flat in Berlin","Volkspark Wilmersdorf","Charlottenburg-Wilm.","1","35","0.12","Entire home/apt"
"0","1","55682877","Lisa","22272385","14/10/2018","52.52460559047715","13.396749255844842","3","Nice, chill & cozy room in Berlin","Alexanderplatz","Mitte","8","45","0.85","Private room"
"0","1","162776374","Marianna","22274164","07/02/2018","52.51225349953316","13.471000971747335","2","Berlin urlaub","Frankfurter Allee Süd FK","Friedrichshain-Kreuzberg","1","25","0.11","Private room"
"88","1","1033328","Oliver","22274437","03/01/2018","52.53857057269949","13.403781343774904","1","Apartment in Mitte close to Mauerpark","Brunnenstr. Süd","Mitte","2","54","0.19","Entire home/apt"
"362","1","124361168","Renata","22274606","28/10/2018","52.56143005553435","13.381258681123285","1","students / families apartment","Osloer Straße","Mitte","14","65","1.47","Private room"
"0","1","37158143","Jasper","22275451","","52.53069775780131","13.430445756586352","1","Ruhige Altbauwohnung in Prenzlauer Berg","Prenzlauer Berg Süd","Pankow","0","30","","Private room"
"0","1","27989314","Davorka","22275584","23/01/2018","52.53990423347629","13.394507821253605","1","Centrally located big room in a bright sunny flat","Brunnenstr. Nord","Mitte","4","30","0.38","Private room"
"310","1","126611689","Rosa Sofia","22277686","","52.54185828094926","13.420350552285878","3","Heles schönes Zimmer im Prenzlauer berg","Helmholtzplatz","Pankow","0","40","","Private room"
"323","2","160867845","Assia","22278465","05/10/2018","52.507463248193005","13.310034880848887","2","Berlin West Center, Savigny Platz, Kant Str., Zoo","Kantstraße","Charlottenburg-Wilm.","8","40","0.83","Private room"
"0","1","4615927","Annelie","22278612","07/09/2018","52.53740904259971","13.418450907678118","3","Cosy apartment ROOM in Prenzlauerberg","Prenzlauer Berg Südwest","Pankow","12","40","1.74","Private room"
"0","1","162814986","Paula","22279228","28/05/2018","52.52169343350769","13.404825089375583","3","Bright studio in Alexanderplatz","Alexanderplatz","Mitte","2","60","0.36","Private room"
"0","1","162818111","Marcel","22279820","","52.523913107937375","13.299618674698168","6","Nice flat in a great area - fully equiped","Mierendorffplatz","Charlottenburg-Wilm.","0","30","","Entire home/apt"
"0","1","162821041","Karyn","22280152","","52.49515370199247","13.328541129328359","3","Lindo, moderno y comodo departamento","Düsseldorfer Straße","Charlottenburg-Wilm.","0","60","","Entire home/apt"
"310","1","36376497","Saber","22280994","","52.43164166576441","13.34665147667452","30","Schöne Möblierte Zimmer in Stegliz Lankwitz","Lankwitz","Steglitz - Zehlendorf","0","28","","Entire home/apt"
"2","1","4221977","Susana","22286909","05/10/2018","52.498342498803225","13.445361109251241","2","Cosy bright room with balcony in Wrangelkiez","südliche Luisenstadt","Friedrichshain-Kreuzberg","5","20","0.48","Private room"
"0","1","116505712","Lea","22287243","19/07/2018","52.51570076313616","13.289390846738316","4","Lovely big apartement","Schloß Charlottenburg","Charlottenburg-Wilm.","5","46","0.46","Entire home/apt"
"9","1","9981100","Gigi","22287485","06/10/2018","52.547902032900474","13.408908652749993","2","Cozy quite apartment close to Mauerpark","Prenzlauer Berg Nordwest","Pankow","14","55","1.3","Entire home/apt"
"0","1","93263159","Lisa","22287804","01/01/2018","52.46248127754012","13.415667577026644","3","Gemütliche 2-Raum-Wohnung mit Balkon","Tempelhof","Tempelhof - Schöneberg","1","65","0.1","Entire home/apt"
"0","2","24994804","Finn","22288330","24/02/2018","52.552331579524626","13.415312002695895","5","The Room","Prenzlauer Berg Nord","Pankow","3","22","0.3","Private room"
"0","1","125300909","Estelle","22288933","12/08/2018","52.45993930112394","13.3725441529447","15","Lovely room in Tempelhof","Tempelhof","Tempelhof - Schöneberg","3","25","0.56","Private room"
"44","2","4894210","Vernandel","22290343","27/07/2018","52.54591398510985","13.40853649564747","3","Sunny and cozy apartment near Mauerpark","Prenzlauer Berg Nordwest","Pankow","12","63","1.23","Entire home/apt"
"0","4","10588246","Jacob","22291509","25/10/2018","52.46693884267678","13.44107512849851","3","Beautiful room with balcony :)","Neuköllner Mitte/Zentrum","Neukölln","26","25","2.5","Private room"
"29","1","151231699","Florian","22297345","03/06/2018","52.562817778667466","13.213507567525808","2","Helle Dachwohnung am Rande von Spandau","Hakenfelde","Spandau","5","60","0.48","Private room"
"0","1","162990126","Vischuk","22298389","","52.47806214121579","13.426874756469001","10","Welcome to Paradies","Neuköllner Mitte/Zentrum","Neukölln","0","31","","Entire home/apt"
"0","1","162999084","Sophie","22299360","04/01/2018","52.52173105408964","13.322212066067513","3","Cozy flat near riverside","Otto-Suhr-Allee","Charlottenburg-Wilm.","1","35","0.1","Entire home/apt"
"0","1","57082778","Vici","22299750","","52.534425049122156","13.431492289598383","2","Cozy flat in Berlin Prenzlauer Berg","Prenzlauer Berg Süd","Pankow","0","60","","Entire home/apt"
"0","1","163001692","Beata","22299756","25/06/2018","52.47197934891352","13.442552685573574","5","Cozy  room for rent","Rixdorf","Neukölln","5","20","0.48","Private room"
"0","1","163002961","Michael","22299791","","52.491771700771935","13.565307765366859","3","green gardenhouse between trees near subway","Biesdorf","Marzahn - Hellersdorf","0","25","","Entire home/apt"
"0","1","21805252","Dodik","22300303","","52.52008189853253","13.275377754838052","1","Wohnung im Charlottenburg","Westend","Charlottenburg-Wilm.","0","40","","Private room"
"159","1","6354841","Meggie","22300832","29/08/2018","52.552333448060395","13.361624855109538","1","Möbliertes Zimmer in Mitte / Wedding","Wedding Zentrum","Mitte","1","52","0.42","Private room"
"27","1","39537827","Naveed","22302187","17/09/2018","52.58834240759633","13.368703321418694","2","Room with private toilet & entrance in Duplex apt","Schönholz/Wilhelmsruh/Rosenthal","Pankow","20","34","1.93","Private room"
"89","1","163026582","Victoria","22302398","29/07/2018","52.43942328779907","13.34568665022702","6","Beautiful apartment in the best location of Berlin","Lankwitz","Steglitz - Zehlendorf","1","35","0.29","Private room"
"0","1","145847044","Monika","22303229","29/01/2018","52.498663384149694","13.456701341982887","2","Sunny flat with river-view in  Friedrichshain","Frankfurter Allee Süd FK","Friedrichshain-Kreuzberg","5","35","0.48","Entire home/apt"
"0","1","51107633","Tina","22303688","","52.48696267499853","13.439511915478151","1","Perfectly closed to amazing spots !","Reuterstraße","Neukölln","0","14","","Private room"
"0","1","44071900","Thinh","22303964","","52.5081246804169","13.480256289631601","1","Nice view with balcony","Frankfurter Allee Süd","Lichtenberg","0","30","","Private room"
"0","1","161306508","Lorenzo","22304024","06/07/2018","52.541869172537545","13.411772303494983","1","Cousy amazing Room in Prenzlauerberg!","Prenzlauer Berg Nordwest","Pankow","8","30","0.74","Private room"
"37","1","19887823","Izzy","22304404","28/10/2018","52.524647325642185","13.453041808226455","2","Gemütliches Apartment in Friedrichshain","Frankfurter Allee Nord","Friedrichshain-Kreuzberg","13","45","1.43","Shared room"
"0","1","50277048","David","22304653","","52.48695774933897","13.376066592193073","7","1 room flat ideal for couples.","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","0","32","","Entire home/apt"
"8","1","150662672","Bettina","22304697","23/07/2018","52.5557818824355","13.37783938429381","1","Arty Room for friendly humans","Wedding Zentrum","Mitte","10","30","0.97","Private room"
"0","1","31591181","Melanie","22304796","17/08/2018","52.48914426890848","13.437489549265047","3","Sunny flat  in Neukölln with a view","Reuterstraße","Neukölln","4","50","1.1","Private room"
"55","1","107882085","Kays","22305234","01/11/2018","52.512467065551036","13.300340518917293","2","Gemütlicher Altbau im Herzen Charlottenburgs","Schloß Charlottenburg","Charlottenburg-Wilm.","26","24","3.86","Private room"
"0","1","27642649","Michael","22311825","","52.507788708016655","13.502507413169711","3","Citynahe Zweizimmer-Wohnung mit Verkehrsanbindung","Neu Lichtenberg","Lichtenberg","0","35","","Entire home/apt"
"1","1","14620490","Gabriel","22312289","12/10/2018","52.48942806342552","13.455245968312928","2","stylish room in east Berlin","Alt  Treptow","Treptow - Köpenick","6","36","0.82","Private room"
"0","1","163128125","Heike","22313123","22/07/2018","52.485599973283655","13.350512229158037","2","Charming apartment in the heart of Schöneberg","Schöneberg-Süd","Tempelhof - Schöneberg","1","59","0.28","Entire home/apt"
"0","1","27960146","Eric","22313290","29/12/2017","52.535024290757306","13.503562425142219","4","Spacious, freshly renovated 2-room apartment","Alt-Hohenschönhausen Süd","Lichtenberg","1","30","0.1","Entire home/apt"
"220","1","61909036","Scott","22313410","06/02/2018","52.46873564817574","13.435750026899495","4","Whole Apartment In Neukoln","Neuköllner Mitte/Zentrum","Neukölln","5","55","0.46","Entire home/apt"
"4","1","148548975","Souky","22314295","28/09/2018","52.48639702534366","13.325349950406876","20","Laidback room in the heart of the city near KuDamm","Volkspark Wilmersdorf","Charlottenburg-Wilm.","46","29","4.44","Private room"
"83","1","163138119","Carla","22314560","04/07/2018","52.446144488470644","13.502763622326654","1","2 Zimmer Wohnung in Berlin","Johannisthal","Treptow - Köpenick","2","50","0.19","Entire home/apt"
"41","1","163146855","Maria Vittoria","22315950","17/10/2018","52.48861606913058","13.444956617601008","3","Beautiful large room by Görlitzer Park, Kreuzberg","Alt  Treptow","Treptow - Köpenick","9","50","0.87","Private room"
"0","1","5975557","Anna","22316577","04/03/2018","52.51171411761175","13.459120750571643","2","Modern flat w/40mts cosy room and priv. bathroom","Frankfurter Allee Süd FK","Friedrichshain-Kreuzberg","3","45","0.29","Entire home/apt"
"0","1","53273961","Fanny","22316718","","52.54288955165225","13.420449347971775","5","Spaciuos and Cosy flat in Prenzlauer Berg","Helmholtzplatz","Pankow","0","41","","Entire home/apt"
"0","3","133528978","Luca","22318012","","52.466607527164705","13.385448006811785","2","Schönes Altbauzimmer in Tempelhof","Tempelhof","Tempelhof - Schöneberg","0","45","","Private room"
"0","1","25546320","Maxine","22318111","30/12/2017","52.46499161052884","13.435079891579914","2","cozy and convenient private room in Neukölln","Neuköllner Mitte/Zentrum","Neukölln","2","27","0.19","Private room"
"0","1","16666731","Sara","22318417","","52.47157110084155","13.448572409337133","3","Spacious and sunny room in the middle of Neukölln","Rixdorf","Neukölln","0","25","","Private room"
"333","12","73158","Mina","22318827","21/10/2018","52.56318804956304","13.350588654488943","2","Apartments im Hostel am Schäfersee _05","Ost 2","Reinickendorf","34","40","3.31","Entire home/apt"
"0","1","163170467","Jürgen","22318908","","52.51779691842488","13.496362302884759","23","2 Zimmer, Küche, Bad, Flur, Balkon","Alt-Lichtenberg","Lichtenberg","0","50","","Entire home/apt"
"0","1","86089359","Eva","22318971","","52.48504368211181","13.426954193977156","1","Calm cozy studio apartment near Hermannplatz","Reuterstraße","Neukölln","0","25","","Private room"
"0","1","163176327","Katinka","22319965","14/04/2018","52.55636960273111","13.413758112890182","2","Cozy room & very good access to public transport","Prenzlauer Berg Nordwest","Pankow","2","19","0.28","Private room"
"0","1","85114062","Maurycy","22320610","24/07/2018","52.494343464529834","13.416466155572598","2","PLACE OF FREEDOM","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","19","45","2.04","Entire home/apt"
"0","1","17335726","Margot","22320877","24/06/2018","52.53992302407624","13.413072825718988","4","Staying at a friend´s place!","Prenzlauer Berg Südwest","Pankow","5","50","0.48","Entire home/apt"
"7","1","5983138","Isabel","22321992","03/10/2018","52.50276311148669","13.45220465215183","2","Bright room with balcony in cool Friedrichshain","Frankfurter Allee Süd FK","Friedrichshain-Kreuzberg","2","55","0.77","Private room"
"19","3","156576937","Diana","22322288","27/09/2018","52.52207464539586","13.2874372723437","4","Entire studio, not a room","Schloß Charlottenburg","Charlottenburg-Wilm.","12","40","2.05","Entire home/apt"
"0","1","104822448","Janina","22322865","","52.505821210418","13.383292242192876","1","Übernachtung 4 Sterne Hotel Berlin 22.12.-23.12.","Südliche Friedrichstadt","Friedrichshain-Kreuzberg","0","55","","Private room"
"0","1","71365005","Juliana","22325762","26/12/2017","52.518760824085135","13.438088410548854","3","Cozy and quiet apartment in Friedrichshain","Karl-Marx-Allee-Nord","Friedrichshain-Kreuzberg","1","30","0.09","Private room"
"6","1","76473777","Ciani-Sophia","22329474","26/09/2018","52.47447975198823","13.48235813181873","1","Cozy flat close to Alt-Treptow Berlin","Plänterwald","Treptow - Köpenick","6","25","0.56","Private room"
"0","1","27647535","Sebastian","22331227","06/01/2018","52.50582893452049","13.395891082589461","3","Room + balcony in Kreuzberg/Mitte","Südliche Friedrichstadt","Friedrichshain-Kreuzberg","1","36","0.1","Private room"
"125","1","103569080","Lisa","22333194","02/10/2018","52.51129092647893","13.501792565574306","3","Sunny room in a awesome city!","Friedrichsfelde Nord","Lichtenberg","4","40","0.54","Private room"
"0","1","163292387","Anjuna","22334299","31/03/2018","52.561858012670214","13.371745463087482","20","Große, gemütliche 2,5 Zimmer Wohnung mit Balkon","Ost 1","Reinickendorf","1","28","0.14","Entire home/apt"
"0","1","160408388","Nils","22334909","24/06/2018","52.55085092974683","13.379906366838167","1","Schönes Zimmer zum Wohlfühlen","Brunnenstr. Nord","Mitte","4","29","0.38","Private room"
"0","1","91166407","Gregor","22336702","","52.52671728766503","13.356175120358591","3","Cozy private room with typical Berlin charm","Moabit Ost","Mitte","0","55","","Private room"
"0","1","163318702","Laura","22337969","29/04/2018","52.48104257191717","13.349641898750939","1","Cozy and central flat in city west","Schöneberg-Süd","Tempelhof - Schöneberg","2","58","0.19","Private room"
"0","1","28483596","Esther","22338936","28/12/2017","52.506733488948335","13.411624587624118","5","Über Weihnachten: Urlaub in Berlin","Alexanderplatz","Mitte","1","22","0.1","Private room"
"0","1","163334192","Robbin","22339603","06/04/2018","52.554420899231445","13.392654195725024","3","fancy urban flat","Osloer Straße","Mitte","3","33","0.34","Entire home/apt"
"67","1","53907347","Elisabeth","22339633","18/10/2018","52.59087957017038","13.41101994022531","3","Beautiful room with your own balcony","Blankenfelde/Niederschönhausen","Pankow","13","20","1.38","Private room"
"20","1","163341550","Nadine","22340480","23/10/2018","52.56227771971735","13.364806314802006","2","Gemütliche Berliner Wohnung","Ost 1","Reinickendorf","63","50","6.08","Entire home/apt"
"1","1","44869513","Robabeh","22340527","20/10/2018","52.458727536831894","13.33752797705612","1","Very clean and quiet room in Berlin","Albrechtstr.","Steglitz - Zehlendorf","28","40","3.84","Private room"
"141","1","163345082","Antonio","22341164","01/11/2018","52.49162918285394","13.424918316716282","2","Nice quiet apartment in the middle of the Kiez","Reuterstraße","Neukölln","38","45","3.73","Entire home/apt"
"0","2","42620176","Nora","22341259","","52.49108610668176","13.444659440999533","1","Warm and stylish Berlin Kiez Apartment","Alt  Treptow","Treptow - Köpenick","0","50","","Entire home/apt"
"0","2","162352030","Erika","22342512","","52.528222637959914","13.331713027784954","2","Large room in a chill Apartment","Moabit West","Mitte","0","23","","Private room"
"86","1","1182729","Lucas","22342685","13/09/2018","52.55216003456602","13.374930056608896","2","+ QUIET & CHARMING HOME WITH A VIEW in N.MITTE +","Wedding Zentrum","Mitte","4","50","0.7","Private room"
"0","1","120333038","Andre","22342717","","52.5326846573439","13.43803156454094","10","Zentrale, gemütliche und helle Oldschool Wohnung","Prenzlauer Berg Süd","Pankow","0","35","","Entire home/apt"
"0","1","21060748","Roseline","22343120","30/10/2018","52.5511203692358","13.40090271967941","2","Cosy and charming historical altbau 1 BR apartment","Prenzlauer Berg Nordwest","Pankow","11","49","1.03","Private room"
"138","1","161934456","Else Sofia","22345880","03/11/2018","52.4652223811454","13.315223423872458","4","Bequemes, großes Zimmer in Steglitz-Zehlendorf","Schloßstr.","Steglitz - Zehlendorf","13","40","1.25","Private room"
"0","1","33179557","Suk-Yee","22346594","","52.465082449449454","13.43258161268521","3","Bright and cozy room in Neukölln","Schillerpromenade","Neukölln","0","23","","Private room"
"5","1","58993018","Heloise","22347303","14/10/2018","52.49887950360662","13.43027277501553","1","Studio in Kreuzberg","südliche Luisenstadt","Friedrichshain-Kreuzberg","13","38","1.58","Entire home/apt"
"357","1","14568296","Maria Vanessa","22348964","23/09/2018","52.54657905438188","13.433005506389955","2","City-Apartment mit Blick zum Fernsehturm!","Prenzlauer Berg Nord","Pankow","10","48","1.05","Entire home/apt"
"23","1","29563488","Sandra","22350080","18/08/2018","52.496154923702925","13.410928630449343","5","Wohnen an der Admiralsbrücke","Südliche Friedrichstadt","Friedrichshain-Kreuzberg","2","40","0.66","Private room"
"0","1","63623264","Mar","22350281","22/12/2017","52.51848251824059","13.455639163358322","7","1,5 room Appartment in the heart of Friedrichshain","Frankfurter Allee Nord","Friedrichshain-Kreuzberg","1","30","0.09","Entire home/apt"
"136","1","3183839","Bodo","22351368","21/02/2018","52.49040816689508","13.386440808040705","30","Zentral und in einem lebendigen Kiez","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","2","60","0.23","Entire home/apt"
"33","1","20736020","Jahan","22351839","20/10/2018","52.53746653527775","13.398479718170057","3","Das Zen Haus - Berlin Mitte","Brunnenstr. Süd","Mitte","11","50","1.11","Private room"
"69","1","9086049","Francesca","22352409","03/10/2018","52.50287379696677","13.30342081648694","1","Cozy room in Charlottenburg/ 5mins to Kudamm","Neue Kantstraße","Charlottenburg-Wilm.","11","28","2.16","Private room"
"0","1","163445605","Maria","22352635","30/12/2017","52.526540161921695","13.391841277250553","2","Cosy room Berlin Mitte","Alexanderplatz","Mitte","1","23","0.1","Private room"
"0","1","42482572","Carly Grace","22354131","17/05/2018","52.51060668577456","13.454778580973251","1","A Little Peace of Mind in F'hain","Frankfurter Allee Süd FK","Friedrichshain-Kreuzberg","11","35","1.09","Private room"
"0","1","53007190","Oxana","22355509","","52.50556437770617","13.292445458282383","4","добро пожаловать в Берлин Шарлоттенбург","Neue Kantstraße","Charlottenburg-Wilm.","0","60","","Entire home/apt"
"0","1","163465168","Johan","22355694","07/04/2018","52.472876212997534","13.378840646085685","1","Little room in relaxed Student flat share.","Tempelhof","Tempelhof - Schöneberg","7","18","0.66","Private room"
"0","1","17915072","Tamara","22355814","15/10/2018","52.47396887593858","13.451884895285449","2","Your calm oasis in Rixdorf.","Rixdorf","Neukölln","18","40","1.73","Private room"
"316","1","14225080","Theo","22356884","","52.51779590856384","13.281886096523447","1","Nettes 24m² Zimmer in Charlottenburg","Westend","Charlottenburg-Wilm.","0","22","","Private room"
"347","1","55963268","Jeannette","22357451","31/10/2018","52.49173609827637","13.36035303190816","1","Bright and tidy room in city center","Schöneberg-Nord","Tempelhof - Schöneberg","20","55","2.46","Private room"
"269","2","41803487","Greta","22358228","06/02/2018","52.55289795064902","13.405288098234527","2","central room in Prenzlauer Berg","Prenzlauer Berg Nordwest","Pankow","1","25","0.11","Private room"
"4","4","21052380","Andrea & Rusdi","22358269","29/10/2018","52.487537504660544","13.429748117994224","1","Experience The Real Berliner Hip Area of Kreuzberg","Reuterstraße","Neukölln","49","35","4.68","Private room"
"0","1","10792311","Iri","22358832","","52.477728025402136","13.440757876571695","1","Cosy flat in the heart of Neukölln","Rixdorf","Neukölln","0","40","","Entire home/apt"
"331","30","2293972","Philipp","22359401","03/10/2018","52.51611772302475","13.458986344529738","1","#03 apartment room +kitchenette +in best location","Frankfurter Allee Nord","Friedrichshain-Kreuzberg","22","44","2.12","Entire home/apt"
"0","1","25781325","Jana","22367989","15/05/2018","52.490772086528025","13.431692705760529","5","Sunny space with huge balcony close to Maybachufer","Reuterstraße","Neukölln","6","29","0.57","Private room"
"0","1","163569000","Melanie","22369410","28/12/2017","52.4986484114727","13.463679428975604","1","Böttger","Frankfurter Allee Süd FK","Friedrichshain-Kreuzberg","1","30","0.1","Shared room"
"0","1","163575955","Isabell","22370313","02/01/2018","52.540699473053735","13.351330484731319","3","Berlin Altbau mit Balkon in relaxter WG","Wedding Zentrum","Mitte","1","55","0.1","Private room"
"0","1","93397611","Ravindra","22374260","27/12/2017","52.548874753394685","13.346003129907336","1","Fully furnished Room+Kitchen+bathroom, CITY CENTRE","Parkviertel","Mitte","1","39","0.09","Private room"
"0","2","19037047","Andy","22376273","18/09/2018","52.52567988422715","13.331998648353235","2","Large Bedroom in Artsy Flatshare","Moabit West","Mitte","14","29","1.35","Private room"
"0","1","69774054","Matthias","22376523","","52.52309805128008","13.417949737710396","2","Schönes Zimmer direkt am Alexanderplatz","Alexanderplatz","Mitte","0","55","","Private room"
"0","2","1827475","Annika","22379715","","52.50499359160963","13.397698967400526","5","Cosy room in shared flat in xberg","Südliche Friedrichstadt","Friedrichshain-Kreuzberg","0","60","","Private room"
"0","1","30110349","Ksenia","22381830","03/01/2018","52.517388958160716","13.27911867391486","3","Cozy room for 1-2p in Charlottenburg ( Westend )","Westend","Charlottenburg-Wilm.","1","40","0.1","Private room"
"0","2","67746610","Sami","22382299","","52.55027593376278","13.424024088170828","2","Lovely, spacious room in Prenzlauer Berg","Prenzlauer Berg Nord","Pankow","0","43","","Private room"
"264","1","4781780","Kristina","22383868","07/10/2018","52.48303379030464","13.344451861609336","7","Wunderschöne 3-Zimmer-Wohnung Schöneberg am Park","Schöneberg-Süd","Tempelhof - Schöneberg","4","50","1.58","Entire home/apt"
"0","2","115725271","Una","22384557","02/09/2018","52.5149489437216","13.458087278169424","3","Super Room East Side Berlin in Stalinian Building","Frankfurter Allee Süd FK","Friedrichshain-Kreuzberg","1","60","0.45","Private room"
"0","1","163700506","Astrid","22384985","04/01/2018","52.503367914512836","13.420945821970042","7","Cozy 2 room studio flat","nördliche Luisenstadt","Friedrichshain-Kreuzberg","1","35","0.1","Entire home/apt"
"0","1","145215171","Liesa","22386787","","52.49023142200381","13.432572061861867","2","Helle Wohnung mit großen Zimmer, nahe Kanal","Reuterstraße","Neukölln","0","45","","Private room"
"19","1","163721406","Ingo","22387436","08/10/2018","52.4781039920991","13.330010418601214","2","Modern Apartment in central spot","Volkspark Wilmersdorf","Charlottenburg-Wilm.","15","59","1.72","Entire home/apt"
"0","1","156988172","Consuelo","22387477","19/05/2018","52.551999633688524","13.361109586186313","3","Cozy and bright flat in Berlin Mitte + Breakfast","Wedding Zentrum","Mitte","8","35","0.79","Entire home/apt"
"304","1","13099542","Jacinta","22387944","02/11/2018","52.46568149585855","13.32730349550058","2","cozy atelier","Friedenau","Tempelhof - Schöneberg","9","55","0.99","Entire home/apt"
"56","30","2293972","Philipp","22388226","23/10/2018","52.51589446684691","13.45921897724836","1","#03 mini apartment +kitchen +super location","Frankfurter Allee Nord","Friedrichshain-Kreuzberg","27","48","3.0","Entire home/apt"
"262","1","163782925","Juan","22393978","12/10/2018","52.41548864050043","13.144762808189123","2","Casa con jardín junto a los lagos de Wannsse","Zehlendorf  Südwest","Steglitz - Zehlendorf","15","40","1.49","Private room"
"1","1","163040618","Siavash","22394825","04/11/2018","52.45870593555716","13.379249103497322","3","Ruhig schlafen in der Weltstadt Berlin","Tempelhof","Tempelhof - Schöneberg","40","45","3.86","Entire home/apt"
