"AVAILABILITY_365","CALCULATED_HOST_LISTINGS_COUNT","HOST_ID","HOST_NAME","ID","LAST_REVIEW","LATITUDE","LONGITUDE","MINIMUM_NIGHTS","NAME","NEIGHBOURHOOD","NEIGHBOURHOOD_GROUP","NUMBER_OF_REVIEWS","PRICE","REVIEWS_PER_MONTH","ROOM_TYPE"
"0","1","172458650","Eric","23193835","","52.48638774681153","13.380057958240346","3","Berlin-Kreuzberg: historisches Gelände, Terrasse","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","0","115","","Entire home/apt"
"101","1","172356883","Silke","23195626","24/10/2018","52.53435865527716","13.427624389941181","2","CHARMING ATELIERLIKE for women or nice couples","Prenzlauer Berg Süd","Pankow","20","69","2.48","Private room"
"29","2","10133631","Lisa","23197401","09/02/2018","52.53395596105684","13.430246290077768","5","sun kissed apartment prenzlauer berg","Prenzlauer Berg Süd","Pankow","1","120","0.11","Entire home/apt"
"0","2","26053604","Nadia","23197767","16/07/2018","52.53357882915678","13.410562323451895","3","Mitte: Beautiful apartment in heart of Berlin","Prenzlauer Berg Südwest","Pankow","2","120","0.39","Entire home/apt"
"66","4","163404884","Larah Und Henry","23202256","13/10/2018","52.467776283564916","13.382557546717706","1","City East in 10 Minuten! Two rooms!","Tempelhof","Tempelhof - Schöneberg","8","75","1.02","Entire home/apt"
"0","1","18302525","Danae","23203142","30/07/2018","52.49654429212019","13.443813352121403","2","Schöne helle 2-Zimmer Wohnung in Kreuzberg","südliche Luisenstadt","Friedrichshain-Kreuzberg","2","70","0.56","Entire home/apt"
"17","1","172621762","Theresa","23211073","20/08/2018","52.54997383766612","13.454558076119502","3","Cosy 2-room-flat in Berlin (Weißensee)","Weißensee","Pankow","7","70","0.82","Entire home/apt"
"15","1","34801484","Daria","23212745","05/11/2018","52.5275244596883","13.447786139234125","3","Modern classical 2 rooms home in Prenzlauerberg","Prenzlauer Berg Ost","Pankow","13","70","1.75","Entire home/apt"
"184","1","172813406","Petra","23228542","07/10/2018","52.4991017013777","13.576376441946435","3","Große Ferienwohnung im Zweifamilienhaus mit Garten","Kaulsdorf","Marzahn - Hellersdorf","11","100","1.98","Entire home/apt"
"0","1","13882255","Corina","23228645","","52.50198119593738","13.382418780338467","2","Modern apartment with balcony at Potsdamer Platz","Südliche Friedrichstadt","Friedrichshain-Kreuzberg","0","75","","Entire home/apt"
"215","1","8089241","Caroline","23229022","20/07/2018","52.50252166929026","13.429420522129154","10","Maisonette-Appartment in Kreuzberg with Garden","nördliche Luisenstadt","Friedrichshain-Kreuzberg","1","120","0.27","Entire home/apt"
"176","1","55297064","Svenja","23235246","02/10/2018","52.509334091342886","13.407497732282923","7","Berlin-Mitte: zentrale, ruhige, Wohlfühloase","Alexanderplatz","Mitte","5","70","0.77","Entire home/apt"
"57","1","172974561","Christian","23242812","26/10/2018","52.51883293524622","13.427888472590697","3","Bright & central apartment - near Alexanderplatz","Karl-Marx-Allee-Süd","Friedrichshain-Kreuzberg","26","69","3.21","Entire home/apt"
"181","1","87068744","Eckhard","23243866","","52.51660247013657","13.60872290408784","2","Living in house with garden, 25min to city center","Kaulsdorf","Marzahn - Hellersdorf","0","100","","Entire home/apt"
"351","1","23656988","Thomas","23248824","04/11/2018","52.51516323490479","13.617603812628525","1","Stylish large house (~100 sqm) + Sauna (up to 6P)","Mahlsdorf","Marzahn - Hellersdorf","18","160","2.22","Entire home/apt"
"36","1","20374874","Nao","23249152","25/10/2018","52.50047452050642","13.364718306954522","1","Lovely modern flat close to Potsdamer Platz","Tiergarten Süd","Mitte","17","68","2.62","Private room"
"337","1","75368062","Daniela","23259976","14/10/2018","52.492428662340835","13.344451983992899","2","Luxus Loft ""Unique Room"" in Schöneberg","Schöneberg-Süd","Tempelhof - Schöneberg","22","249","3.42","Entire home/apt"
"31","6","108025548","Baharbin","23264117","05/11/2018","52.52630593836773","13.3027843646578","2","Central Flat Close To Messe, Center And Airport!","Mierendorffplatz","Charlottenburg-Wilm.","21","69","2.45","Entire home/apt"
"0","1","666728","Kris","23265967","26/06/2018","52.495552901662855","13.41962014272876","2","Classic Berlin Apartment in Kreuzberg","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","3","90","0.61","Entire home/apt"
"0","1","38777778","Ricardo","23270705","16/10/2018","52.5101296527493","13.31543537516441","2","Lovely, cosy apartment very central city west","Kantstraße","Charlottenburg-Wilm.","46","69","5.56","Private room"
"64","6","108025548","Baharbin","23274490","01/07/2018","52.52529684276189","13.303269355491352","2","Awesome Micro-Apt. Close to City Center and Messe!","Mierendorffplatz","Charlottenburg-Wilm.","7","75","0.8","Entire home/apt"
"15","1","2808625","Taiga","23287857","26/10/2018","52.49684787439788","13.411130753365889","3","Cosy, subserious and spacious city apartment","Südliche Friedrichstadt","Friedrichshain-Kreuzberg","28","69","3.27","Private room"
"336","4","172232819","Haitao","23290410","02/11/2018","52.5325109333555","13.430039544245487","1","Holiday 33 Apartment near Alexanderplatz","Prenzlauer Berg Süd","Pankow","37","200","4.55","Entire home/apt"
"65","1","818418","Rehana & Sina","23298585","21/10/2018","52.48527788017615","13.42358895532309","2","Large Sunny Room in Neukoelln","Schillerpromenade","Neukölln","24","88","3.16","Private room"
"55","16","102979040","Team Suite030","23302498","27/10/2018","52.506191982211796","13.377592374066554","3","Charming Potsdamer Pl. Loft w/ industrial details","Südliche Friedrichstadt","Friedrichshain-Kreuzberg","8","505","1.36","Entire home/apt"
"63","26","8912086","René","23314254","","52.485758153887794","13.326285062388184","60","Stylisches Family-Apartment in Berlin","Volkspark Wilmersdorf","Charlottenburg-Wilm.","0","75","","Entire home/apt"
"265","3","98237","Damian","23315743","13/08/2018","52.54201477665231","13.41198651234534","62","Loft- Best location,90m2, 2bath, 2 Balcony, quiet.","Prenzlauer Berg Nordwest","Pankow","5","120","0.82","Entire home/apt"
"289","2","7930304","Giovanny","23317385","","52.544529176268576","13.438419721760908","1","Deluxe Apartment White Cocoon","Prenzlauer Berg Nord","Pankow","0","105","","Entire home/apt"
"172","1","53393720","Nikolas","23317727","25/10/2018","52.50917808326902","13.374468910684513","2","Suite im Sony Center am Potsdamer Platz","Tiergarten Süd","Mitte","5","268","2.46","Entire home/apt"
"0","1","12577237","Anton","23332813","11/06/2018","52.47292270585932","13.420674364829107","4","Schöne Altbauwohnung am Tempelhofer Feld Neukölln","Schillerpromenade","Neukölln","6","70","0.69","Entire home/apt"
"273","1","33144197","Diana","23335356","30/07/2018","52.53101012018298","13.335483616182286","2","Herrliche 110 qm Altbau im Herzen Berlins","Moabit West","Mitte","6","80","0.7","Entire home/apt"
"3","1","21967738","Maria","23336049","02/11/2018","52.55595605755892","13.391977662454968","2","Lovely and quiet, family-friendly apartment","Osloer Straße","Mitte","9","69","1.12","Entire home/apt"
"22","1","23605968","Björn","23337787","19/07/2018","52.446207974404395","13.242356973228635","3","Family home in the beautiful southwest of Berlin","Zehlendorf  Nord","Steglitz - Zehlendorf","3","125","0.41","Entire home/apt"
"69","1","13397010","Emre","23338593","03/11/2018","52.49688578544673","13.385700776464414","3","Cozy Nest in Berlin-Kreuzberg","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","29","90","3.39","Entire home/apt"
"0","1","8723577","Michaela","23339442","25/09/2018","52.563514986404186","13.427476872295692","7","Spacious and quiet apartment near Prenzlauer Berg","Blankenburg/Heinersdorf/Märchenland","Pankow","6","80","0.77","Entire home/apt"
"0","1","46541025","Jochen","23345993","05/07/2018","52.49906964168161","13.29379661823943","7","Huge flat on legendary Kurfürstendamm 11.7.-18.7","Halensee","Charlottenburg-Wilm.","1","150","0.24","Entire home/apt"
"0","7","89057986","Birgit","23349053","28/05/2018","52.540708462561476","13.411197323751317","2","sunny cosy studio in prenzlauerberg","Prenzlauer Berg Südwest","Pankow","3","75","0.36","Entire home/apt"
"0","1","26516196","Ralf","23350957","08/04/2018","52.54479449909035","13.419404908969247","5","In the Sky over Berlin","Helmholtzplatz","Pankow","1","150","0.14","Entire home/apt"
"0","1","6053423","Nadine","23351846","","52.50575986561411","13.469295895346146","4","Really nice and sunny apartment in Friedrichshain","Frankfurter Allee Süd FK","Friedrichshain-Kreuzberg","0","100","","Entire home/apt"
"140","4","121431087","Jennifer","23354697","03/11/2018","52.55367284959907","13.403987613457405","4","Charming Holiday in BERLIN CITY","Prenzlauer Berg Nordwest","Pankow","25","86","3.11","Entire home/apt"
"0","2","21441662","Sophie","23355675","26/02/2018","52.50584884456986","13.466320075582493","3","Charmante Altbauwohnung mit Balkon am Ostkreuz","Frankfurter Allee Süd FK","Friedrichshain-Kreuzberg","1","107","0.12","Entire home/apt"
"80","1","94349814","Afra","23363465","16/07/2018","52.54887690779302","13.402079668629263","3","150sq Family Apartment centrally located (2bathr.)","Prenzlauer Berg Nordwest","Pankow","5","188","0.68","Entire home/apt"
"338","3","174136994","Denes","23364842","28/09/2018","52.53604123705463","13.42494566325443","1","Weaving Woods Hotel-Apartment in Prenzlauer Berg","Prenzlauer Berg Süd","Pankow","6","199","0.74","Private room"
"0","1","174157905","Adrian","23367509","26/03/2018","52.53072548161736","13.369691734688615","2","Modern apartment with high quality equipment","Moabit Ost","Mitte","4","75","0.49","Entire home/apt"
"168","1","152640018","Jones","23371047","01/08/2018","52.49309961306297","13.33083517253363","14","2 Zimmer 80qm2 Nähe Ku’damm sehr zentral !","Volkspark Wilmersdorf","Charlottenburg-Wilm.","3","95","0.73","Entire home/apt"
"364","2","159069280","Josephine","23375437","","52.53589048678353","13.395805938718683","13","Central Office - fully furnished with 10 desks","Brunnenstr. Süd","Mitte","0","145","","Entire home/apt"
"100","1","174304853","Guste","23381511","05/06/2018","52.53012925985676","13.414109991329743","2","Im kleinen Atelier STUDIO BERLIN wohnen & arbeiten","Prenzlauer Berg Südwest","Pankow","10","80","1.3","Entire home/apt"
"0","1","174323182","Natalie","23383261","","52.506738226438024","13.324496360296322","3","Carmer 16","Kantstraße","Charlottenburg-Wilm.","0","100","","Private room"
"22","1","16250769","Nicolas","23385840","","52.4962493869806","13.44413105560397","7","Classy Apartement in Wrangelkiez / Kreuzberg","südliche Luisenstadt","Friedrichshain-Kreuzberg","0","80","","Private room"
"57","1","174359699","Mary","23387813","21/10/2018","52.55062413450885","13.40763269786265","2","Berlin-Prenzlauer Berg: ""Berlin-Feeling"" pur","Prenzlauer Berg Nordwest","Pankow","6","80","0.84","Entire home/apt"
"364","17","55538702","Khadine","23387948","25/06/2018","52.5236361001027","13.384040605654747","61","St. Michel","Alexanderplatz","Mitte","1","250","0.22","Entire home/apt"
"101","1","9078683","Beate","23402108","16/09/2018","52.5475227334779","13.400889770599889","60","Trendy Apartment next to Mauerpark","Prenzlauer Berg Nordwest","Pankow","1","75","0.57","Entire home/apt"
"0","1","53595731","Rodrigo","23405151","31/08/2018","52.510117011378775","13.302191322205212","1","3 bed rooms (1 suite) apartment in Charlottenburg","Kantstraße","Charlottenburg-Wilm.","5","120","1.58","Entire home/apt"
"27","1","73425371","Patrick","23405752","22/05/2018","52.507831945050114","13.436263831244872","60","Moderne Wohnung mit Spreeblick @ East Side Gallery","Karl-Marx-Allee-Süd","Friedrichshain-Kreuzberg","3","70","0.37","Entire home/apt"
"3","1","174525191","Florian","23406738","05/10/2018","52.526668723570914","13.411249052109904","2","Upscale old-building apt. - 5min to Alexanderplatz","Alexanderplatz","Mitte","8","69","1.09","Entire home/apt"
"0","1","171962338","Radojka","23407734","27/10/2018","52.484125872296524","13.334431443286695","2","Berlin - Schöneberg; Mitten drin aber ruhe pur","Volkspark Wilmersdorf","Charlottenburg-Wilm.","26","85","3.13","Private room"
"345","1","8148034","Rebecca","23411139","05/10/2018","52.468184687687334","13.335829835946729","2","Charming  City apartment in old Berlin Building","Friedenau","Tempelhof - Schöneberg","11","140","1.36","Entire home/apt"
"41","1","134681466","Gary","23414270","03/11/2018","52.53065421547941","13.406534005967876","2","Zentrales Zimmer_ Berlin Mitte","Prenzlauer Berg Südwest","Pankow","38","75","4.58","Private room"
"344","1","5662048","Alex","23424214","","52.491043961974135","13.368099349656411","2","Heaven above Central-Berlin, Rooftop-Schöneberg","Schöneberg-Nord","Tempelhof - Schöneberg","0","280","","Entire home/apt"
"126","1","7866129","Max","23424703","","52.52332570447242","13.381203594682534","2","Berlin City Apartment","Alexanderplatz","Mitte","0","120","","Entire home/apt"
"207","1","53006301","Laura","23442657","02/04/2018","52.50790688264244","13.460703418179738","1","Berlin-Friedrichshain modernes 2 Zimmer Apartment","Frankfurter Allee Süd FK","Friedrichshain-Kreuzberg","1","112","0.14","Entire home/apt"
"302","2","7930304","Giovanny","23443212","","52.488483551310416","13.5311379140021","3","Haus Marksburg","Karlshorst","Lichtenberg","0","85","","Entire home/apt"
"279","1","174923505","Margit","23447940","18/03/2018","52.5406164085211","13.555625220365705","1","Modernes Zimmer mit Whirlpool und Wasserbett","Marzahn-Süd","Marzahn - Hellersdorf","1","95","0.13","Private room"
"0","2","35612256","Maren","23449933","","52.47001526378687","13.435396193168899","21","Cozy Flat in located in Neukölln","Neuköllner Mitte/Zentrum","Neukölln","0","80","","Entire home/apt"
"221","4","485838","Michele","23451726","31/10/2018","52.52929749422875","13.340066194120801","4","A design gem in the heart of Mitte-Moabit","Moabit West","Mitte","34","120","5.02","Entire home/apt"
"124","1","15541041","Stefanie","23454225","02/11/2018","52.522381701803305","13.349826797792844","1","Cozy place in the middle of Berlin","Moabit Ost","Mitte","16","75","1.97","Entire home/apt"
"6","1","69514536","Marcel","23462571","19/10/2018","52.513554658388735","13.508688182101201","2","Loft–Artige Wohnung mit Blick über Berlin","Friedrichsfelde Nord","Lichtenberg","7","99","0.85","Entire home/apt"
"21","1","4081737","Luca","23463812","","52.54101838392989","13.413852392213034","4","Loft with terrace in central Berlin","Helmholtzplatz","Pankow","0","100","","Entire home/apt"
"4","1","1614923","Franziska","23465480","30/03/2018","52.490115168739855","13.481575770532167","4","Spacious 1920s apartment on Stralauer peninsular","Frankfurter Allee Süd FK","Friedrichshain-Kreuzberg","1","150","0.13","Entire home/apt"
"0","1","166829815","Matthias","23475407","03/04/2018","52.56721837451848","13.393918999325567","5","Central Townhouse with private garden","Pankow Zentrum","Pankow","1","170","0.14","Entire home/apt"
"352","1","175236416","Mandy","23476457","14/09/2018","52.43372731543766","13.531612185047456","2","Studio-Apartment auf dem Wista-Gelände","Adlershof","Treptow - Köpenick","5","100","0.69","Entire home/apt"
"321","3","174136994","Denes","23481275","29/10/2018","52.537473617473964","13.424475986894189","1","Urban Jungle Hotel-Apartment in Prenzlauer Berg","Prenzlauer Berg Süd","Pankow","21","199","2.66","Private room"
"0","1","172035099","Katja","23482216","23/07/2018","52.521590633037846","13.44690020781615","3","5 Raum/Room Apartment in Berlin-Friedrichshain","Karl-Marx-Allee-Nord","Friedrichshain-Kreuzberg","1","120","0.28","Entire home/apt"
"0","1","174746898","Melf","23492161","25/10/2018","52.49019824355842","13.403498335957638","2","Charming apartment in classic Berlin style","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","22","69","2.69","Entire home/apt"
"0","1","37923973","Carlo","23494687","17/10/2018","52.45878306042805","13.376847845043162","4","Sunny rooftop near Tempelhofer Airfield","Tempelhof","Tempelhof - Schöneberg","4","80","1.62","Entire home/apt"
"280","1","175445716","Julia","23495976","23/10/2018","52.52396226844794","13.38406961423627","3","Splendid apartment in Friedrichstadtpalast area","Alexanderplatz","Mitte","37","180","4.59","Entire home/apt"
"8","1","106739867","Jan","23498159","04/11/2018","52.52765905425056","13.39763679896643","4","Family apartment - spacious, quiet, safe, central","Alexanderplatz","Mitte","10","145","1.32","Entire home/apt"
"340","2","175598863","Manuela Und Armin","23510393","09/07/2018","52.410193324872104","13.395841356684754","2","Ruhige 3 Zimmer Ferienwohnung im Süden Berlins","Lichtenrade","Tempelhof - Schöneberg","2","75","0.32","Entire home/apt"
"8","2","57925821","Maria","23512944","16/09/2018","52.54122942471755","13.353846450409208","2","Beautiful flat in Wedding","Wedding Zentrum","Mitte","4","69","1.13","Entire home/apt"
"90","1","128790762","Cäcilia","23513406","19/10/2018","52.49974829002563","13.31903468252475","1","Quiet room in elegant Art Nouveau house","Kurfürstendamm","Charlottenburg-Wilm.","14","80","2.2","Private room"
"60","2","175654535","Miao","23517123","16/10/2018","52.52149041166385","13.35982331107482","2","柏林火车站黛德丽古典精品公寓","Moabit Ost","Mitte","9","89","1.1","Entire home/apt"
"0","1","62523702","Maximilian","23519915","08/03/2018","52.52837098393221","13.317038537177094","1","Cosy Room in Moabit","Moabit West","Mitte","1","75","0.12","Private room"
"125","2","167531299","Adreyana","23520196","05/11/2018","52.52389633698532","13.379153503573942","5","Top 5 * Apt/3 Bedrooms/Prime Area/Sightseeing","Alexanderplatz","Mitte","33","224","3.93","Entire home/apt"
"125","1","36438015","Viv","23520359","26/09/2018","52.503461441521274","13.32745367544469","1","Lifestyle-Loft in Bestlage, 140 qm auf 2 Ebenen","Kurfürstendamm","Charlottenburg-Wilm.","12","100","1.95","Entire home/apt"
"89","1","43748905","Linda Margaret","23522604","20/09/2018","52.54174081013767","13.423412089633393","1","Luxurious Room in Trendy Prenzlauer Berg","Helmholtzplatz","Pankow","2","80","0.28","Private room"
"36","16","102979040","Team Suite030","23522653","21/10/2018","52.53265962890222","13.415708010736964","3","Design Loft w Desk, Fireplace, Terrace & BBQ","Prenzlauer Berg Südwest","Pankow","2","304","1.15","Entire home/apt"
"0","1","175624690","Kiki","23522864","13/08/2018","52.50878270313098","13.40461362291472","2","Lovely 1,5 room Apartment in Berlin Mitte","Alexanderplatz","Mitte","17","96","2.26","Entire home/apt"
"59","4","60898413","Ariane","23531782","20/06/2018","52.501848598669646","13.333135910699655","61","Sunny apartment in the City Center West","Kurfürstendamm","Charlottenburg-Wilm.","2","70","0.39","Entire home/apt"
"0","1","175804467","Randolf","23532664","","52.500806640821374","13.32027578350116","2","Cozy city apartment in an old charming building","Kurfürstendamm","Charlottenburg-Wilm.","0","69","","Entire home/apt"
"83","1","65197211","Paul","23545009","17/10/2018","52.51253998573088","13.456896101545507","1","Cozy room for 1 or 2 / in the <3 of Friedrichshain","Frankfurter Allee Süd FK","Friedrichshain-Kreuzberg","3","75","2.2","Private room"
"0","1","3565918","Bettina","23552925","","52.487097323237066","13.463923551628913","10","Sunny, beautifully furnished rooftop apartment","Plänterwald","Treptow - Köpenick","0","150","","Entire home/apt"
"191","1","176006167","Elena","23555360","23/09/2018","52.458151430244016","13.528260842706732","2","Günstige 3-Zimmer-Wohnung in Berlin","Oberschöneweide","Treptow - Köpenick","34","100","4.2","Entire home/apt"
"244","5","105951060","Donnie","23559001","","52.50315884169158","13.306800028412805","1","Gemütliches 4-Bett Zimmer im Apartment 12Monkeys","Kurfürstendamm","Charlottenburg-Wilm.","0","120","","Private room"
"0","2","176045432","Nathan","23559852","10/10/2018","52.47968736478088","13.447952548717574","4","Cozy and Spacious Studio Flat @ WeserStr Neukölln","Rixdorf","Neukölln","6","69","0.9","Entire home/apt"
"59","2","42195707","Miao","23564323","20/09/2018","52.523311095270536","13.358392879740146","2","柏林火车站黛德丽老公寓","Moabit Ost","Mitte","1","80","0.61","Private room"
"310","1","765157","Henk","23568669","30/04/2018","52.528627890152585","13.38379025632807","22","Fabulous design apartment in Berlin’s hotspot","Alexanderplatz","Mitte","1","75","0.16","Entire home/apt"
"0","1","45102795","Antonios","23571206","19/06/2018","52.49005443643517","13.33679550456911","3","Luxurious apartment - City Center, West-Berlin","Volkspark Wilmersdorf","Charlottenburg-Wilm.","3","110","0.47","Entire home/apt"
"51","1","76139613","Fabian","23575293","14/10/2018","52.49570577465224","13.350059910622297","2","The Feel Good Apartment in the Center of Berlin","Schöneberg-Nord","Tempelhof - Schöneberg","15","70","2.07","Entire home/apt"
"0","1","176209179","Nina","23576393","","52.49353296034711","13.336999191716094","7","City-West-Apartment","Volkspark Wilmersdorf","Charlottenburg-Wilm.","0","120","","Entire home/apt"
"0","1","176320361","Elisa","23586164","01/04/2018","52.51702015660517","13.43344842546107","3","Helle und geräumige Wohnung am Straussberger Platz","Karl-Marx-Allee-Süd","Friedrichshain-Kreuzberg","1","69","0.14","Entire home/apt"
"68","2","12659779","Lisa Valerie","23590245","30/10/2018","52.53368362912026","13.380212464728656","3","Mitte - 5 min HBf, modernes Design, Ensuite Bad","Brunnenstr. Süd","Mitte","21","90","4.01","Private room"
"27","1","3143983","Steffen","23602642","04/11/2018","52.497199555329225","13.421151867624234","2","Cozy Berliner Altbau in lovely Kreuzberg","südliche Luisenstadt","Friedrichshain-Kreuzberg","4","85","0.54","Entire home/apt"
"245","5","105951060","Donnie","23602778","","52.503111210318394","13.305325079168268","1","Gemütliches 8-Bett Zimmer im Apartment 12Monkeys","Kurfürstendamm","Charlottenburg-Wilm.","0","170","","Private room"
"60","2","42195707","Miao","23603090","22/10/2018","52.52119352498582","13.359474806499422","2","Hauptbahnhof Central Station Berlin Apartment","Moabit Ost","Mitte","30","89","3.69","Entire home/apt"
"0","1","76906838","Björn","23607960","","52.552842246653974","13.418457497067237","2","Ruhige 2 Zimmer Wohnung im Prenzlauer Berg","Prenzlauer Berg Nord","Pankow","0","75","","Entire home/apt"
"255","1","176588317","Barbara","23609067","30/10/2018","52.534866056794","13.40002895226583","3","Zionskirche - 1BR art decor downtown apartment","Brunnenstr. Süd","Mitte","14","100","2.04","Entire home/apt"
"90","1","47387937","Lavanya","23609919","08/03/2018","52.46464996009956","13.382001273228662","2","Private room in Tempelhof","Tempelhof","Tempelhof - Schöneberg","1","100","0.12","Private room"
"0","1","176603885","Annica","23610420","02/07/2018","52.52531645290212","13.340138394156655","1","Dein Berlin-City-HideAway - Loft Feeling im Grünen","Moabit West","Mitte","2","110","0.26","Entire home/apt"
"339","1","176714899","Uwe","23619386","30/09/2018","52.51190598459628","13.29965149367079","1","Good Loft Berlin 98 qm privat","Schloß Charlottenburg","Charlottenburg-Wilm.","9","129","1.26","Entire home/apt"
"305","1","176750828","Jürgen","23623112","11/03/2018","52.51355125927572","13.202224437553882","2","Moderne Wohnung nahe Messe und Olympiastadion","Wilhelmstadt","Spandau","1","84","0.12","Entire home/apt"
"0","2","161005730","YourHost","23629630","26/05/2018","52.51762780467719","13.313529638414204","5","Something Special in Berlin!","Otto-Suhr-Allee","Charlottenburg-Wilm.","1","135","0.18","Entire home/apt"
"7","1","162810506","Waleed","23635662","03/11/2018","52.524969631006186","13.414030342564095","3","DESIGNER ROOFTOP LOFT +bikes +balcony +central","Alexanderplatz","Mitte","50","74","6.3","Entire home/apt"
"2","1","114391742","Nadine","23637279","05/11/2018","52.49203539482705","13.448456809236708","2","Familyfriendly flat in a green neighbourhood","Alt  Treptow","Treptow - Köpenick","8","90","1.09","Entire home/apt"
"184","1","3139362","Jamshid","23639256","21/09/2018","52.41916865675386","13.285529183338552","3","modern design, lots of light and spacious rooms","Drakestr.","Steglitz - Zehlendorf","7","70","1.24","Entire home/apt"
"173","1","22852674","Michael","23641192","","52.46944330471409","13.42844602658476","60","Richtig schöne Wohnung mit bester Anbindung.","Schillerpromenade","Neukölln","0","80","","Entire home/apt"
"21","2","76340603","Rolf & Francois","23643164","19/09/2018","52.51612986358004","13.419163210377185","3","Ganze Wohnung in Berlin-Mitte","Alexanderplatz","Mitte","1","120","0.6","Entire home/apt"
"350","2","80703798","Mir","23643701","15/10/2018","52.46740246110382","13.437019138393007","2","Helle 110 qm in Neukölln mit Wintergarten","Neuköllner Mitte/Zentrum","Neukölln","10","190","1.36","Entire home/apt"
"0","1","4618658","Namy","23645578","13/08/2018","52.533642680877875","13.4048361109858","4","Kastanienallee Apartment","Brunnenstr. Süd","Mitte","4","80","0.53","Entire home/apt"
"48","1","130642857","Marie","23647893","07/10/2018","52.530397817788185","13.392163441543532","2","Moderne 2 Zimmer mit Balkon in Berlin Mitte","Brunnenstr. Süd","Mitte","7","110","1.14","Entire home/apt"
"316","1","20016080","Mario","23649031","29/10/2018","52.50793642311098","13.469669145350554","2","central & cosy flat","Frankfurter Allee Süd FK","Friedrichshain-Kreuzberg","12","80","1.63","Entire home/apt"
"60","4","163404884","Larah Und Henry","23660343","19/10/2018","52.51834973041684","13.30644546356783","1","Bis zu 10 Personen, City West, drei Zimmer.","Otto-Suhr-Allee","Charlottenburg-Wilm.","28","199","3.54","Entire home/apt"
"365","3","122012813","Kim - BELVILLA","23666878","","52.49078743508671","13.393635598368077","2","A trendy apartment in the trendy district of Kreuzberg, Berlin!","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","0","99","","Entire home/apt"
"3","1","2227882","Sydney","23673191","16/04/2018","52.547877976127374","13.39633709401572","2","Stylish apartment close to Mauerpark","Brunnenstr. Nord","Mitte","1","80","0.15","Entire home/apt"
"14","1","177318290","Celly","23677956","02/11/2018","52.52888642276781","13.43169708057235","2","LUXERY STUDIO LOFT WITH ATMOSPHERE","Prenzlauer Berg Süd","Pankow","51","79","6.99","Entire home/apt"
"12","1","6867454","Sarah","23678876","14/10/2018","52.47506735347189","13.419882302994132","2","2-Zimmer-Wohnung direkt am Tempelhofer Feld","Schillerpromenade","Neukölln","6","75","0.82","Entire home/apt"
"145","1","157399342","Aylin Nurten","23689121","20/09/2018","52.51226639594592","13.288600670196208","2","Schöne Maisonette Wohnung Nähe Lietzensee und Messe","Schloß Charlottenburg","Charlottenburg-Wilm.","7","95","1.23","Entire home/apt"
"246","2","150107423","Christine","23691874","06/10/2018","52.42345090850149","13.720984272351169","3","Dachstudio in Villa am See in Berlin-Hessenwinkel","Rahnsdorf/Hessenwinkel","Treptow - Köpenick","2","70","0.58","Entire home/apt"
"0","1","177489771","Niklas","23695135","09/06/2018","52.52594664059075","13.390059321018699","2","Stylish old building apartment w/ balcony in Mitte","Alexanderplatz","Mitte","3","69","0.57","Entire home/apt"
"361","5","177619318","Arabel Design Apartments","23706704","22/10/2018","52.50125875770215","13.365225584882905","1","Studio Arabel Design Apartments Berlin","Tiergarten Süd","Mitte","2","109","1.13","Entire home/apt"
"0","1","7184817","Steve","23710074","06/06/2018","52.491296994066865","13.356829233089739","2","Garten Loft Berlin","Schöneberg-Nord","Tempelhof - Schöneberg","3","90","0.53","Entire home/apt"
"0","1","15662364","Oliver","23727383","15/07/2018","52.50027943184089","13.462287522974515","4","Gemütliche Neubauwohnung in Friedrichshain","Frankfurter Allee Süd FK","Friedrichshain-Kreuzberg","2","85","0.27","Entire home/apt"
"350","1","177911536","Bernd","23731129","28/10/2018","52.49420876547728","13.388520498905498","2","City Apartment in Kreuzberg","Tempelhofer Vorstadt","Friedrichshain-Kreuzberg","12","160","1.74","Entire home/apt"
"66","1","5218633","Kristin","23742887","13/05/2018","52.556443644471784","13.417622864146875","3","Moderne Maisonette-Wohnung im Prenzlauer Berg","Pankow Süd","Pankow","2","150","0.31","Entire home/apt"
"42","1","118301434","Felix","23767210","23/07/2018","52.55361100949729","13.411835915428068","2","24sqm Room bright old Berlin style a nice location","Prenzlauer Berg Nordwest","Pankow","4","79","0.7","Private room"
"35","1","53454109","Myriel","23768719","13/08/2018","52.54001270513982","13.410277291195783","2","lovely apartment with an eye for detail","Prenzlauer Berg Südwest","Pankow","11","70","1.48","Entire home/apt"
"311","2","20560972","Anna","23783691","31/08/2018","52.48857447162399","13.350223009037377","90","A home in Berlin - Long stays","Schöneberg-Süd","Tempelhof - Schöneberg","1","130","0.43","Entire home/apt"
"170","1","51646421","Evi","23786884","04/11/2018","52.63188565531189","13.265081850029087","2","Elno's Feriendomizil","Nord 1","Reinickendorf","15","80","2.33","Entire home/apt"
"0","1","103300494","Sv","23813433","10/06/2018","52.48048327663861","13.446734794367956","1","Huge sunlighted flat in hip Berlin Neukölln","Rixdorf","Neukölln","6","90","0.82","Entire home/apt"
